,text,Date,label
272,nation founded farmers independence farmers continent tamed farmers farmers always lead way proud delivering nationalagricultureday,03/20/2018,-2
273,democrats want help daca would easy make deal,03/20/2018,-2
274,total witch hunt massive conflicts interest,03/19/2018,2
275,seanhannity foxandfriends great,03/19/2018,2
276,mueller team hardened democrats big crooked hillary supporters zero republicans another dem recently added anyone think fair yet collusion,03/18/2018,2
277,spent little time andrew mccabe never took notes ft believe made memos except help agenda probably later date lying james comey call fake memos,03/18/2018,2
278,wow watch comey lie oath senator g asked ghave ever anonymous source known someone else anonymous source h said strongly gnever h lied shown clearly foxandfriends,03/18/2018,2
279,mueller probe never started collusion crime based fraudulent activities fake dossier paid crooked hillary dnc improperly used fisa court surveillance campaign witch hunt,03/18/2018,2
280,fake news beside mccabe caught called fired many hundreds thousands dollars given wife fs campaign crooked h friend terry also investigation many lies many leaks comey knew much,03/17/2018,-2
281,house intelligence committee concluded collusion russia trump campaign many finding however tremendous leaking lying corruption highest levels fbi justice state draintheswamp,03/17/2018,-2
282,happy stpatricksday,03/17/2018,-2
283,andrew mccabe fired great day hard working men women fbi great day democracy sanctimonious james comey boss made mccabe look like choirboy knew lies corruption going highest levels fbi,03/17/2018,-2
284,gu consumer confidence hits year high h,03/16/2018,1
285,would great republican party nevada fs unity good guy danny tarkanian would run congress dean heller really good job could run senate unopposed,03/16/2018,1
286,thoughts prayers go families loved ones brave troops lost helicopter crash iraq syria border yesterday sacrifice service country never forgotten,03/16/2018,1
287,gpresident donald j trump delivers remarks shamrock bowl presentation prime minister varadkar east room white house h,03/16/2018,1
288,continuing monitor heartbreaking bridge collapse fiu tragic many brave first responders rushed save lives thank courage praying evening affected,03/15/2018,1
289,honor welcome prime minister leo varadkar ireland whitehouse,03/15/2018,1
290,trade deficit canada almost countries massive p justin trudeau canada good guy ft like saying canada surplus vs u negotiating almost fs know,03/15/2018,1
291,larry kudlow chief economic advisor director national economic council country many years great economic financial success low taxes unparalleled innovation fair trade ever expanding labor force leading way maga,03/15/2018,1
292,please join thoughts prayers aviators families incredible usnavy,03/15/2018,1
293,wonderful back missouri push historic tax cuts began six months ago promised would cut taxes bring main street roaring back exactly happening,03/14/2018,-1
294,together making america great,03/14/2018,-1
295,today house took major steps toward securing schools passing stop school violence act must put safety america children first improving training giving schools law enforcement better tools tragedy like parkland happen ever,03/14/2018,-1
296,thank hosting maga,03/14/2018,-1
297,cannot keep blind eye rampant unfair trade practices country,03/14/2018,-1
298,five incredible cabinet secretaries testifying hill morning need rebuild nation fs crumbling infrastructure need build fast need build future thank senatecommerce hosting hearing infrastructureinamerica,03/14/2018,-1
299,perhaps time history business fundamentals u companies better today,03/14/2018,-1
